Date,Open,High,Low,Close,Adj Close,Volume
2013-07-11,7.734180,7.734180,7.734180,7.734180,7.734180,0
2013-07-12,7.734180,7.734180,7.734180,7.734180,7.734180,0
2013-07-15,7.314142,7.396323,7.314142,7.396323,7.396323,1368
2013-07-16,7.396323,7.396323,7.396323,7.396323,7.396323,0
2013-07-17,7.396323,7.396323,7.396323,7.396323,7.396323,0
2013-07-18,7.396323,7.396323,7.396323,7.396323,7.396323,0
2013-07-19,7.396323,7.396323,7.396323,7.396323,7.396323,0
2013-07-22,6.766266,6.766266,6.766266,6.766266,6.766266,328
2013-07-23,6.528853,6.528853,6.346228,6.391884,6.391884,985
2013-07-24,6.256285,6.391884,6.256285,6.391884,6.391884,2409
2013-07-25,6.117946,6.117946,6.117946,6.117946,6.117946,219
2013-07-26,5.935321,5.935321,5.825746,5.825746,5.825746,547
2013-07-29,5.825746,5.825746,5.825746,5.825746,5.825746,0
2013-07-30,5.825746,5.825746,5.825746,5.825746,5.825746,0
2013-07-31,5.825746,5.825746,5.825746,5.825746,5.825746,0
2013-08-01,5.825746,5.825746,5.825746,5.825746,5.825746,0
2013-08-02,5.825746,5.825746,5.825746,5.825746,5.825746,0
2013-08-05,5.825746,5.825746,5.825746,5.825746,5.825746,0
2013-08-06,5.825746,5.825746,5.825746,5.825746,5.825746,0
2013-08-07,5.524414,5.524414,5.524414,5.524414,5.524414,547
2013-08-08,5.524414,5.524414,5.524414,5.524414,5.524414,0
2013-08-09,5.524414,5.524414,5.524414,5.524414,5.524414,0
2013-08-12,5.524414,5.524414,5.524414,5.524414,5.524414,0
2013-08-13,5.524414,5.524414,5.524414,5.524414,5.524414,0
2013-08-14,5.250476,5.250476,4.994801,4.994801,4.994801,492
2013-08-15,4.994801,4.994801,4.994801,4.994801,4.994801,0
2013-08-16,4.994801,4.994801,4.994801,4.994801,4.994801,0
2013-08-19,4.994801,4.994801,4.994801,4.994801,4.994801,0
2013-08-20,4.748256,4.748256,4.748256,4.748256,4.748256,766
2013-08-21,4.729994,4.729994,4.702600,4.702600,4.702600,2737
2013-08-22,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-08-23,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-08-26,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-08-27,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-08-28,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-08-29,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-08-30,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-09-03,4.702600,4.702600,4.702600,4.702600,4.702600,0
2013-09-04,5.341789,5.341789,5.341789,5.341789,5.341789,438
2013-09-05,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-06,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-09,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-10,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-11,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-12,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-13,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-16,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-17,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-18,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-19,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-20,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-23,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-24,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-25,5.341789,5.341789,5.341789,5.341789,5.341789,0
2013-09-26,4.474319,4.474319,4.474319,4.474319,4.474319,109
2013-09-27,4.474319,4.474319,4.474319,4.474319,4.474319,0
2013-09-30,4.611288,4.611288,4.611288,4.611288,4.611288,109
2013-10-01,4.611288,4.611288,4.611288,4.611288,4.611288,0
2013-10-02,4.611288,4.611288,4.611288,4.611288,4.611288,0
2013-10-03,4.885225,4.885225,4.885225,4.885225,4.885225,328
2013-10-04,4.885225,4.885225,4.885225,4.885225,4.885225,0
2013-10-07,4.885225,4.885225,4.885225,4.885225,4.885225,0
2013-10-08,4.885225,4.885225,4.885225,4.885225,4.885225,0
2013-10-09,4.885225,4.885225,4.885225,4.885225,4.885225,0
2013-10-10,4.885225,4.885225,4.885225,4.885225,4.885225,0
2013-10-11,4.885225,4.885225,4.885225,4.885225,4.885225,0
2013-10-14,5.040457,5.040457,5.040457,5.040457,5.040457,164
2013-10-15,4.994801,4.994801,4.994801,4.994801,4.994801,120
2013-10-16,4.994801,4.994801,4.994801,4.994801,4.994801,0
2013-10-17,4.994801,4.994801,4.994801,4.994801,4.994801,0
2013-10-18,4.593025,4.839569,4.593025,4.839569,4.839569,1204
2013-10-21,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-22,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-23,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-24,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-25,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-28,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-29,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-30,4.839569,4.839569,4.839569,4.839569,4.839569,0
2013-10-31,4.547369,4.547369,4.547369,4.547369,4.547369,109
2013-11-01,4.547369,4.547369,4.547369,4.547369,4.547369,0
2013-11-04,4.547369,4.547369,4.547369,4.547369,4.547369,0
2013-11-05,4.547369,4.547369,4.547369,4.547369,4.547369,0
2013-11-06,4.547369,4.547369,4.547369,4.547369,4.547369,0
2013-11-07,4.547369,4.547369,4.547369,4.547369,4.547369,0
2013-11-08,4.547369,4.547369,4.547369,4.547369,4.547369,0
2013-11-11,4.519975,4.519975,4.419531,4.419531,4.419531,339
2013-11-12,4.419531,4.419531,4.419531,4.419531,4.419531,0
2013-11-13,4.419531,4.419531,4.419531,4.419531,4.419531,0
2013-11-14,4.419531,4.419531,4.419531,4.419531,4.419531,1095
2013-11-15,4.172987,4.172987,4.172987,4.172987,4.172987,3285
2013-11-18,4.017755,4.017755,4.017755,4.017755,4.017755,5475
2013-11-19,4.328218,4.328218,4.328218,4.328218,4.328218,164
2013-11-20,4.328218,4.328218,4.328218,4.328218,4.328218,0
2013-11-21,4.328218,4.328218,4.328218,4.328218,4.328218,0
2013-11-22,4.328218,4.328218,4.328218,4.328218,4.328218,0
2013-11-25,4.328218,4.328218,4.328218,4.328218,4.328218,0
2013-11-26,4.328218,4.328218,4.328218,4.328218,4.328218,0
2013-11-27,4.328218,4.328218,4.328218,4.328218,4.328218,0
2013-11-29,3.981230,3.981230,3.981230,3.981230,3.981230,219
2013-12-02,3.981230,3.981230,3.981230,3.981230,3.981230,0
2013-12-03,3.981230,3.981230,3.981230,3.981230,3.981230,0
2013-12-04,3.981230,3.981230,3.981230,3.981230,3.981230,0
2013-12-05,3.981230,3.981230,3.981230,3.981230,3.981230,0
2013-12-06,3.415092,3.752949,3.415092,3.752949,3.752949,3668
2013-12-09,3.752949,3.752949,3.752949,3.752949,3.752949,0
2013-12-10,3.752949,3.752949,3.752949,3.752949,3.752949,0
2013-12-11,3.752949,3.752949,3.752949,3.752949,3.752949,0
2013-12-12,3.497273,3.497273,3.497273,3.497273,3.497273,219
2013-12-13,3.278123,3.305517,3.278123,3.305517,3.305517,688
2013-12-16,3.305517,3.305517,3.305517,3.305517,3.305517,1095
2013-12-17,3.305517,3.305517,3.305517,3.305517,3.305517,0
2013-12-18,3.305517,3.305517,3.305517,3.305517,3.305517,0
2013-12-19,3.305517,3.305517,3.305517,3.305517,3.305517,0
2013-12-20,3.305517,3.305517,3.305517,3.305517,3.305517,0
2013-12-23,3.305517,3.305517,3.305517,3.305517,3.305517,0
2013-12-24,3.305517,3.305517,3.305517,3.305517,3.305517,0
2013-12-26,3.305517,3.305517,3.305517,3.305517,3.305517,1423
2013-12-27,3.305517,3.305517,3.305517,3.305517,3.305517,0
2013-12-30,3.250729,3.250729,3.250729,3.250729,3.250729,4928
2013-12-31,3.250729,3.250729,3.250729,3.250729,3.250729,0
2014-01-02,3.250729,3.250729,3.250729,3.250729,3.250729,0
2014-01-03,3.250729,3.250729,3.250729,3.250729,3.250729,0
2014-01-06,3.250729,3.250729,3.250729,3.250729,3.250729,0
2014-01-07,3.250729,3.250729,3.250729,3.250729,3.250729,0
2014-01-08,3.908180,3.908180,3.908180,3.908180,3.908180,547
2014-01-09,3.908180,3.908180,3.908180,3.908180,3.908180,0
2014-01-10,3.908180,3.908180,3.908180,3.908180,3.908180,0
2014-01-13,3.908180,3.908180,3.908180,3.908180,3.908180,0
2014-01-14,3.908180,3.908180,3.908180,3.908180,3.908180,0
2014-01-15,3.908180,3.908180,3.908180,3.908180,3.908180,0
2014-01-16,3.908180,3.908180,3.908180,3.908180,3.908180,0
2014-01-17,3.908180,3.908180,3.908180,3.908180,3.908180,0
2014-01-21,3.962968,3.962968,3.962968,3.962968,3.962968,273
2014-01-22,3.962968,3.962968,3.962968,3.962968,3.962968,0
2014-01-23,3.962968,3.962968,3.962968,3.962968,3.962968,0
2014-01-24,3.962968,3.962968,3.962968,3.962968,3.962968,0
2014-01-27,3.962968,3.962968,3.962968,3.962968,3.962968,0
2014-01-28,3.469880,3.469880,3.469880,3.469880,3.469880,109
2014-01-29,3.533798,3.533798,3.533798,3.533798,3.533798,876
2014-01-30,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-01-31,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-03,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-04,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-05,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-06,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-07,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-10,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-11,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-12,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-13,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-14,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-18,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-19,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-20,3.533798,3.533798,3.533798,3.533798,3.533798,0
2014-02-21,3.424223,3.424223,3.424223,3.424223,3.424223,219
2014-02-24,3.424223,3.424223,3.424223,3.424223,3.424223,0
2014-02-25,3.424223,3.424223,3.424223,3.424223,3.424223,0
2014-02-26,3.424223,3.424223,3.424223,3.424223,3.424223,0
2014-02-27,3.424223,3.424223,3.424223,3.424223,3.424223,0
2014-02-28,3.552061,3.552061,3.552061,3.552061,3.552061,5475
2014-03-03,3.552061,3.552061,3.552061,3.552061,3.552061,0
2014-03-04,3.552061,3.552061,3.552061,3.552061,3.552061,0
2014-03-05,3.552061,3.552061,3.552061,3.552061,3.552061,0
2014-03-06,3.552061,3.552061,3.552061,3.552061,3.552061,0
2014-03-07,3.552061,3.552061,3.552061,3.552061,3.552061,0
2014-03-10,3.552061,3.552061,3.552061,3.552061,3.552061,0
2014-03-11,3.606849,3.606849,3.606849,3.606849,3.606849,821
2014-03-12,3.606849,3.606849,3.606849,3.606849,3.606849,0
2014-03-13,3.661636,3.661636,3.661636,3.661636,3.661636,306
2014-03-14,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-17,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-18,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-19,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-20,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-21,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-24,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-25,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-26,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-27,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-28,3.661636,3.661636,3.661636,3.661636,3.661636,0
2014-03-31,2.912873,2.912873,2.912873,2.912873,2.912873,229
2014-04-01,2.958529,2.958529,2.922004,2.922004,2.922004,2409
2014-04-02,2.922004,2.922004,2.922004,2.922004,2.922004,0
2014-04-03,2.922004,2.922004,2.922004,2.922004,2.922004,0
2014-04-04,2.777730,2.777730,2.777730,2.777730,2.777730,273
2014-04-07,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-08,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-09,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-10,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-11,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-14,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-15,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-16,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-17,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-21,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-22,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-23,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-24,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-25,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-28,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-29,2.777730,2.777730,2.777730,2.777730,2.777730,0
2014-04-30,3.104629,3.104629,3.104629,3.104629,3.104629,1095
2014-05-01,3.104629,3.104629,3.104629,3.104629,3.104629,0
2014-05-02,3.104629,3.104629,3.104629,3.104629,3.104629,0
2014-05-05,3.159417,3.159417,3.159417,3.159417,3.159417,1095
2014-05-06,3.195942,3.442486,3.195942,3.442486,3.442486,3285
2014-05-07,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-08,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-09,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-12,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-13,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-14,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-15,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-16,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-19,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-20,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-21,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-22,3.442486,3.442486,3.442486,3.442486,3.442486,0
2014-05-23,3.011399,3.011399,3.011399,3.011399,3.011399,2737
2014-05-27,3.011399,3.011399,3.011399,3.011399,3.011399,0
2014-05-28,3.011399,3.011399,3.011399,3.011399,3.011399,0
2014-05-29,2.785035,2.785035,2.785035,2.785035,2.785035,328
2014-05-30,2.785035,2.785035,2.785035,2.785035,2.785035,0
2014-06-02,2.785035,2.785035,2.785035,2.785035,2.785035,0
2014-06-03,2.739379,2.739379,2.739379,2.739379,2.739379,2190
2014-06-04,2.739379,2.739379,2.739379,2.739379,2.739379,0
2014-06-05,2.739379,2.739379,2.739379,2.739379,2.739379,0
2014-06-06,2.739379,2.739379,2.739379,2.739379,2.739379,0
2014-06-09,2.739379,2.739379,2.739379,2.739379,2.739379,0
2014-06-10,2.648066,2.693722,2.648066,2.693722,2.693722,10951
2014-06-11,2.520228,2.520228,2.520228,2.520228,2.520228,4380
2014-06-12,2.520228,2.520228,2.520228,2.520228,2.520228,0
2014-06-13,2.520228,2.520228,2.520228,2.520228,2.520228,0
2014-06-16,2.520228,2.520228,2.520228,2.520228,2.520228,0
2014-06-17,2.520228,2.520228,2.520228,2.520228,2.520228,0
2014-06-18,2.310209,2.310209,2.310209,2.310209,2.310209,213
2014-06-19,2.310209,2.310209,2.310209,2.310209,2.310209,0
2014-06-20,2.310209,2.310209,2.310209,2.310209,2.310209,0
2014-06-23,2.310209,2.310209,2.310209,2.310209,2.310209,0
2014-06-24,2.310209,2.310209,2.310209,2.310209,2.310209,0
2014-06-25,2.310209,2.310209,2.310209,2.310209,2.310209,0
2014-06-26,2.310209,2.310209,2.310209,2.310209,2.310209,0
2014-06-27,2.310209,2.310209,2.310209,2.310209,2.310209,0
2014-06-30,2.218897,2.218897,2.218897,2.218897,2.218897,3285
2014-07-01,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-02,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-03,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-07,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-08,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-09,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-10,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-11,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-14,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-15,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-16,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-17,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-18,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-21,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-22,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-23,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-24,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-25,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-28,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-29,2.218897,2.218897,2.218897,2.218897,2.218897,0
2014-07-30,1.789727,1.789727,1.780596,1.780596,1.780596,556
2014-07-31,1.771465,1.771465,1.771465,1.771465,1.771465,547
2014-08-01,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-04,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-05,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-06,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-07,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-08,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-11,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-12,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-13,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-14,1.771465,1.771465,1.771465,1.771465,1.771465,0
2014-08-15,1.844515,1.844515,1.844515,1.844515,1.844515,1642
2014-08-18,1.844515,1.844515,1.844515,1.844515,1.844515,0
2014-08-19,1.844515,1.844515,1.844515,1.844515,1.844515,0
2014-08-20,1.844515,1.844515,1.844515,1.844515,1.844515,0
2014-08-21,1.844515,1.844515,1.844515,1.844515,1.844515,0
2014-08-22,1.844515,1.844515,1.844515,1.844515,1.844515,0
2014-08-25,1.844515,1.844515,1.844515,1.844515,1.844515,0
2014-08-26,1.807990,1.807990,1.807990,1.807990,1.807990,12046
2014-08-27,1.807990,1.807990,1.807990,1.807990,1.807990,0
2014-08-28,1.807990,1.807990,1.807990,1.807990,1.807990,0
2014-08-29,1.807990,1.807990,1.807990,1.807990,1.807990,0
2014-09-02,1.963221,2.100190,1.963221,2.100190,2.100190,328
2014-09-03,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-04,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-05,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-08,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-09,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-10,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-11,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-12,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-15,2.100190,2.100190,2.100190,2.100190,2.100190,0
2014-09-16,1.862777,1.862777,1.862777,1.862777,1.862777,547
2014-09-17,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-18,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-19,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-22,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-23,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-24,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-25,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-26,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-29,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-09-30,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-01,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-02,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-03,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-06,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-07,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-08,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-09,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-10,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-13,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-14,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-15,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-16,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-17,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-20,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-21,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-22,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-23,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-24,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-27,1.862777,1.862777,1.862777,1.862777,1.862777,0
2014-10-28,1.552314,1.552314,1.552314,1.552314,1.552314,514
2014-10-29,1.561446,1.561446,1.561446,1.561446,1.561446,1095
2014-10-30,1.561446,1.561446,1.561446,1.561446,1.561446,0
2014-10-31,1.579708,1.579708,1.579708,1.579708,1.579708,219
2014-11-03,1.579708,1.579708,1.579708,1.579708,1.579708,0
2014-11-04,1.506658,1.506658,1.506658,1.506658,1.506658,438
2014-11-05,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-06,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-07,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-10,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-11,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-12,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-13,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-14,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-17,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-18,1.506658,1.506658,1.506658,1.506658,1.506658,0
2014-11-19,1.561446,1.561446,1.561446,1.561446,1.561446,2190
2014-11-20,1.561446,1.561446,1.561446,1.561446,1.561446,0
2014-11-21,1.561446,1.561446,1.561446,1.561446,1.561446,0
2014-11-24,1.561446,1.561446,1.561446,1.561446,1.561446,0
2014-11-25,1.561446,1.561446,1.561446,1.561446,1.561446,0
2014-11-26,1.588839,1.588839,1.588839,1.588839,1.588839,2190
2014-11-28,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-01,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-02,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-03,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-04,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-05,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-08,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-09,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-10,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-11,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-12,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-15,1.588839,1.588839,1.588839,1.588839,1.588839,0
2014-12-16,0.867470,0.867470,0.867470,0.867470,0.867470,1095
2014-12-17,0.894863,0.894863,0.894863,0.894863,0.894863,1544
2014-12-18,0.894863,0.894863,0.894863,0.894863,0.894863,0
2014-12-19,0.885732,0.949651,0.885732,0.949651,0.949651,1314
2014-12-22,0.949651,0.949651,0.949651,0.949651,0.949651,0
2014-12-23,0.949651,0.949651,0.949651,0.949651,0.949651,0
2014-12-24,0.949651,0.949651,0.949651,0.949651,0.949651,0
2014-12-26,0.949651,0.949651,0.949651,0.949651,0.949651,0
2014-12-29,0.949651,0.949651,0.949651,0.949651,0.949651,0
2014-12-30,0.949651,0.949651,0.949651,0.949651,0.949651,0
2014-12-31,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-02,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-05,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-06,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-07,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-08,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-09,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-12,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-13,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-14,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-15,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-16,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-20,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-21,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-22,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-23,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-26,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-27,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-28,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-29,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-01-30,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-02-02,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-02-03,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-02-04,0.949651,0.949651,0.949651,0.949651,0.949651,0
2015-02-05,0.767026,0.767026,0.767026,0.767026,0.767026,3285
2015-02-06,0.767026,0.767026,0.767026,0.767026,0.767026,0
2015-02-09,0.767026,0.767026,0.767026,0.767026,0.767026,0
2015-02-10,0.767026,0.767026,0.767026,0.767026,0.767026,0
2015-02-11,0.767026,0.767026,0.767026,0.767026,0.767026,3285
2015-02-12,0.767026,0.767026,0.767026,0.767026,0.767026,0
2015-02-13,0.767026,0.767026,0.767026,0.767026,0.767026,0
2015-02-17,0.767026,0.767026,0.767026,0.767026,0.767026,0
2015-02-18,0.557007,0.557007,0.557007,0.557007,0.557007,2737
2015-02-19,0.515003,0.515003,0.515003,0.515003,0.515003,547
2015-02-20,0.515003,0.515003,0.515003,0.515003,0.515003,0
2015-02-23,0.515003,0.515003,0.515003,0.515003,0.515003,0
2015-02-24,0.425516,0.425516,0.425516,0.425516,0.425516,1095
2015-02-25,0.425516,0.425516,0.425516,0.425516,0.425516,0
